timestamp,dd,dsd,ff,ffs,fsd,gff,gffs,Sav1H,Sax1H,Sax3H,Sax6H,Sx1H,Sx3H,Sx6H
2026-02-18 21:50:00+00:00,100.9,5.0,12.1915,12.89,1.07,14.9298,15.61,12.1552,12.6171,12.6171,12.8914,15.6376,16.3645,16.8044
2026-02-18 22:00:00+00:00,96.7,5.1,11.8983,12.58,0.96,14.3177,14.97,12.1883,12.6171,12.6171,12.8914,15.6376,16.3645,16.8044
2026-02-18 22:10:00+00:00,94.1,4.7,12.2672,12.97,1.07,14.9107,15.59,12.253,12.6171,12.6171,12.8914,15.6376,15.8385,16.8044
2026-02-18 22:20:00+00:00,96.7,5.2,11.9172,12.6,1.01,14.5951,15.26,12.2183,12.6171,12.6171,12.8914,15.6376,15.6376,16.8044
2026-02-18 22:30:00+00:00,97.5,5.6,11.3119,11.96,1.21,14.576,15.24,12.0339,12.6171,12.6171,12.8914,15.6376,15.6376,16.8044
2026-02-18 22:40:00+00:00,96.5,4.6,12.4563,13.17,1.03,15.322,16.02,12.0071,12.4563,12.6171,12.8914,15.322,15.6376,16.8044
2026-02-18 22:50:00+00:00,95.2,4.5,12.4185,13.13,1.07,15.0064,15.69,12.0449,12.4563,12.6171,12.8914,15.322,15.6376,16.8044
2026-02-18 23:00:00+00:00,95.1,5.3,12.636,13.36,0.92,15.0829,15.77,12.1678,12.636,12.636,12.8914,15.322,15.6376,16.8044
2026-02-18 23:10:00+00:00,96.6,5.9,12.3807,13.09,1.13,15.542,16.25,12.1868,12.636,12.636,12.8914,15.542,15.6376,16.8044
2026-02-18 23:20:00+00:00,94.8,5.0,12.0307,12.72,0.92,14.2412,14.89,12.2057,12.636,12.636,12.8914,15.542,15.6376,16.8044
2026-02-18 23:30:00+00:00,98.0,5.6,12.0118,12.7,1.01,15.322,16.02,12.3223,12.636,12.636,12.8914,15.542,15.6376,16.8044
2026-02-18 23:40:00+00:00,96.8,5.7,12.0685,12.76,1.42,15.695,16.41,12.2577,12.636,12.636,12.8914,15.695,15.695,16.8044
2026-02-18 23:50:00+00:00,97.7,5.2,12.3996,13.11,1.11,15.2455,15.94,12.2545,12.636,12.636,12.8914,15.695,15.695,16.8044
2026-02-19 00:00:00+00:00,97.9,5.8,12.5982,13.32,1.25,16.1541,16.89,12.2482,12.5982,12.636,12.8914,16.1541,16.1541,16.8044
2026-02-19 00:10:00+00:00,100.2,4.8,12.6928,13.42,1.03,15.3029,16.0,12.3003,12.6928,12.6928,12.8914,16.1541,16.1541,16.8044
2026-02-19 00:20:00+00:00,99.5,5.3,13.0616,13.81,0.94,15.4176,16.12,12.4721,13.0616,13.0616,13.0616,16.1541,16.1541,16.4314
2026-02-19 00:30:00+00:00,98.8,5.1,12.7495,13.48,1.27,15.8193,16.54,12.595,13.0616,13.0616,13.0616,16.1541,16.1541,16.4314
2026-02-19 00:40:00+00:00,98.6,5.3,13.5345,14.31,1.36,17.2922,18.08,12.8394,13.5345,13.5345,13.5345,17.2922,17.2922,17.2922
2026-02-19 00:50:00+00:00,99.4,4.7,13.6102,14.39,1.25,16.9001,17.67,13.0411,13.6102,13.6102,13.6102,17.2922,17.2922,17.2922
2026-02-19 01:00:00+00:00,99.9,5.3,12.8536,13.59,1.01,15.5802,16.29,13.0837,13.6102,13.6102,13.6102,17.2922,17.2922,17.2922
2026-02-19 01:10:00+00:00,99.8,4.8,12.7684,13.5,1.11,15.3985,16.1,13.0963,13.6102,13.6102,13.6102,17.2922,17.2922,17.2922
2026-02-19 01:20:00+00:00,99.3,4.9,13.1089,13.86,1.29,16.4314,17.18,13.1042,13.6102,13.6102,13.6102,17.2922,17.2922,17.2922
2026-02-19 01:30:00+00:00,100.8,5.0,12.9671,13.71,0.92,15.2263,15.92,13.1405,13.6102,13.6102,13.6102,17.2922,17.2922,17.2922
2026-02-19 01:40:00+00:00,101.6,5.8,12.7968,13.53,1.07,15.6567,16.37,13.0175,13.6102,13.6102,13.6102,16.9001,17.2922,17.2922
2026-02-19 01:50:00+00:00,100.5,5.7,12.3617,13.07,1.13,15.8767,16.6,12.8094,13.1089,13.6102,13.6102,16.4314,17.2922,17.2922
2026-02-19 02:00:00+00:00,100.0,5.2,12.7117,13.44,1.32,16.2115,16.95,12.7858,13.1089,13.6102,13.6102,16.4314,17.2922,17.2922
2026-02-19 02:10:00+00:00,100.8,5.0,12.8157,13.55,1.25,16.4697,17.22,12.7937,13.1089,13.6102,13.6102,16.4697,17.2922,17.2922
2026-02-19 02:20:00+00:00,99.3,4.9,12.5414,13.26,1.05,16.3071,17.05,12.6991,12.9671,13.6102,13.6102,16.4697,17.2922,17.2922
2026-02-19 02:30:00+00:00,100.7,5.3,12.5414,13.26,1.17,15.6185,16.33,12.6281,12.8157,13.6102,13.6102,16.4697,17.2922,17.2922
2026-02-19 02:40:00+00:00,101.0,5.3,12.1915,12.89,1.19,15.6759,16.39,12.5273,12.8157,13.6102,13.6102,16.4697,17.2922,17.2922
2026-02-19 02:50:00+00:00,100.0,5.2,12.9481,13.69,1.19,16.068,16.8,12.625,12.9481,13.6102,13.6102,16.4697,17.2922,17.2922
2026-02-19 03:00:00+00:00,100.6,5.3,13.0616,13.81,1.25,16.5653,17.32,12.6833,13.0616,13.6102,13.6102,16.5653,17.2922,17.2922
2026-02-19 03:10:00+00:00,101.5,5.2,12.5225,13.24,1.13,15.102,15.79,12.6344,13.0616,13.6102,13.6102,16.5653,17.2922,17.2922
2026-02-19 03:20:00+00:00,101.2,5.8,12.5414,13.26,1.17,15.5228,16.23,12.6344,13.0616,13.6102,13.6102,16.5653,17.2922,17.2922
2026-02-19 03:30:00+00:00,102.8,5.8,11.17,11.81,1.34,14.3751,15.03,12.4059,13.0616,13.6102,13.6102,16.5653,17.2922,17.2922
2026-02-19 03:40:00+00:00,101.8,5.9,12.2293,12.93,1.11,15.4176,16.12,12.4122,13.0616,13.6102,13.6102,16.5653,17.2922,17.2922
2026-02-19 03:50:00+00:00,100.1,5.0,12.305,13.01,1.09,15.3411,16.04,12.305,13.0616,13.6102,13.6102,16.5653,16.9001,17.2922
2026-02-19 04:00:00+00:00,101.7,5.5,11.8605,12.54,1.29,15.2455,15.94,12.1048,12.5414,13.1089,13.6102,15.5228,16.5653,17.2922
2026-02-19 04:10:00+00:00,104.0,5.1,11.8794,12.56,1.13,15.1498,15.84,11.9976,12.5414,13.1089,13.6102,15.5228,16.5653,17.2922
2026-02-19 04:20:00+00:00,103.8,6.4,10.7255,11.34,1.15,13.8204,14.45,11.6949,12.305,13.1089,13.6102,15.4176,16.5653,17.2922
2026-02-19 04:30:00+00:00,103.4,5.2,11.9172,12.6,1.07,15.3029,16.0,11.8195,12.305,13.0616,13.6102,15.4176,16.5653,17.2922
2026-02-19 04:40:00+00:00,104.7,5.4,11.3876,12.04,1.23,14.8055,15.48,11.6792,12.305,13.0616,13.6102,15.3411,16.5653,17.2922
2026-02-19 04:50:00+00:00,104.8,5.9,11.6997,12.37,1.29,15.7811,16.5,11.5783,11.9172,13.0616,13.6102,15.7811,16.5653,17.2922
2026-02-19 05:00:00+00:00,103.1,5.3,11.4443,12.1,1.19,15.1211,15.81,11.5089,11.9172,13.0616,13.6102,15.7811,16.5653,17.2922
2026-02-19 05:10:00+00:00,106.0,5.6,11.2741,11.92,1.21,14.203,14.85,11.408,11.9172,13.0616,13.6102,15.7811,16.5653,17.2922
2026-02-19 05:20:00+00:00,103.9,6.1,10.9998,11.63,1.36,15.1211,15.81,11.4538,11.9172,13.0616,13.6102,15.7811,16.5653,17.2922
2026-02-19 05:30:00+00:00,102.0,5.4,11.1322,11.77,1.42,14.2603,14.91,11.3229,11.6997,13.0616,13.6102,15.7811,16.5653,17.2922
2026-02-19 05:40:00+00:00,101.0,5.5,11.4065,12.06,1.09,14.2795,14.93,11.3261,11.6997,13.0616,13.6102,15.7811,16.5653,17.2922
2026-02-19 05:50:00+00:00,102.7,6.0,11.1133,11.75,1.11,14.8533,15.53,11.2283,11.4443,13.0616,13.6102,15.1211,16.5653,17.2922
2026-02-19 06:00:00+00:00,105.0,6.0,10.839,11.46,1.29,14.0978,14.74,11.1275,11.4065,13.0616,13.6102,15.1211,16.5653,17.2922
2026-02-19 06:10:00+00:00,104.3,5.3,11.4443,12.1,1.36,15.0446,15.73,11.1558,11.4443,12.5414,13.6102,15.1211,15.7811,17.2922
2026-02-19 06:20:00+00:00,103.1,5.2,10.943,11.57,1.36,15.8193,16.54,11.1464,11.4443,12.5414,13.6102,15.8193,15.8193,17.2922
2026-02-19 06:30:00+00:00,104.5,6.7,11.1889,11.83,1.32,15.0064,15.69,11.1558,11.4443,12.305,13.6102,15.8193,15.8193,17.2922
2026-02-19 06:40:00+00:00,105.3,6.0,11.6429,12.31,1.4,15.6376,16.35,11.1952,11.6429,12.305,13.6102,15.8193,15.8193,17.2922
2026-02-19 06:50:00+00:00,102.6,5.0,10.7822,11.4,1.05,13.543,14.16,11.1401,11.6429,12.305,13.6102,15.8193,15.8193,16.9001
2026-02-19 07:00:00+00:00,103.3,6.1,10.2147,10.8,0.96,13.2083,13.81,11.036,11.6429,11.9172,13.1089,15.8193,15.8193,16.5653
2026-02-19 07:10:00+00:00,103.2,5.0,10.4701,11.07,1.09,13.2561,13.86,10.8737,11.6429,11.9172,13.1089,15.8193,15.8193,16.5653
2026-02-19 07:20:00+00:00,100.8,5.2,10.3755,10.97,0.92,13.0361,13.63,10.7791,11.6429,11.9172,13.1089,15.6376,15.8193,16.5653
2026-02-19 07:30:00+00:00,100.1,5.8,11.4632,12.12,1.25,15.169,15.86,10.8248,11.6429,11.9172,13.0616,15.6376,15.8193,16.5653
2026-02-19 07:40:00+00:00,101.0,5.3,11.3497,12.0,1.19,14.5951,15.26,10.7759,11.4632,11.6997,13.0616,15.169,15.8193,16.5653
2026-02-19 07:50:00+00:00,101.0,5.5,11.2741,11.92,1.21,14.8725,15.55,10.8579,11.4632,11.6997,13.0616,15.169,15.8193,16.5653
2026-02-19 08:00:00+00:00,101.7,5.3,11.1889,11.83,1.11,13.8204,14.45,11.0203,11.4632,11.6429,13.0616,15.169,15.8193,16.5653
2026-02-19 08:10:00+00:00,101.0,5.3,11.52,12.18,1.05,14.8533,15.53,11.1952,11.52,11.6429,13.0616,15.169,15.8193,16.5653
2026-02-19 08:20:00+00:00,100.8,5.2,11.2078,11.85,1.25,14.7673,15.44,11.334,11.52,11.6429,13.0616,15.169,15.8193,16.5653
2026-02-19 08:30:00+00:00,100.7,5.3,10.839,11.46,1.07,13.4283,14.04,11.2299,11.52,11.6429,13.0616,14.8725,15.8193,16.5653
2026-02-19 08:40:00+00:00,102.0,6.2,11.293,11.94,0.94,14.356,15.01,11.2205,11.52,11.6429,13.0616,14.8725,15.8193,16.5653
2026-02-19 08:50:00+00:00,100.3,4.6,11.7753,12.45,1.34,15.3411,16.04,11.304,11.7753,11.7753,13.0616,15.3411,15.8193,16.5653
2026-02-19 09:00:00+00:00,100.6,5.4,11.3686,12.02,1.13,15.4368,16.14,11.334,11.7753,11.7753,13.0616,15.4368,15.8193,16.5653
2026-02-19 09:10:00+00:00,101.0,5.5,11.2551,11.9,1.48,14.4134,15.07,11.2898,11.7753,11.7753,12.5414,15.4368,15.8193,15.8193
2026-02-19 09:20:00+00:00,102.0,5.6,11.2078,11.85,1.03,14.203,14.85,11.2898,11.7753,11.7753,12.5414,15.4368,15.8193,15.8193
2026-02-19 09:30:00+00:00,99.1,5.3,11.5483,12.21,1.07,14.4134,15.07,11.408,11.7753,11.7753,12.305,15.4368,15.6376,15.8193
2026-02-19 09:40:00+00:00,100.3,5.4,10.839,11.46,1.03,13.2752,13.88,11.3324,11.7753,11.7753,12.305,15.4368,15.6376,15.8193
2026-02-19 09:50:00+00:00,98.5,5.5,10.1769,10.76,1.09,13.1126,13.71,11.066,11.5483,11.7753,12.305,15.4368,15.4368,15.8193
2026-02-19 10:00:00+00:00,97.7,5.9,10.5269,11.13,0.86,12.9979,13.59,10.9257,11.5483,11.7753,11.9172,14.4134,15.4368,15.8193
2026-02-19 10:10:00+00:00,95.8,4.6,11.3876,12.04,1.19,14.1169,14.76,10.9478,11.5483,11.7753,11.9172,14.4134,15.4368,15.8193
2026-02-19 10:20:00+00:00,97.3,5.1,10.8768,11.5,0.88,13.2274,13.83,10.8926,11.5483,11.7753,11.9172,14.4134,15.4368,15.8193
2026-02-19 10:30:00+00:00,98.1,5.3,10.3377,10.93,0.94,13.4283,14.04,10.6908,11.3876,11.7753,11.9172,14.1169,15.4368,15.8193
2026-02-19 10:40:00+00:00,96.6,5.2,10.3377,10.93,1.46,13.3517,13.96,10.6073,11.3876,11.7753,11.7753,14.1169,15.4368,15.8193
2026-02-19 10:50:00+00:00,95.5,5.0,10.8201,11.44,0.96,13.543,14.16,10.7145,11.3876,11.7753,11.7753,14.1169,15.4368,15.8193
2026-02-19 11:00:00+00:00,95.4,5.2,10.5269,11.13,1.05,13.0744,13.67,10.7145,11.3876,11.7753,11.7753,14.1169,15.4368,15.8193
2026-02-19 11:10:00+00:00,96.0,5.2,11.0187,11.65,1.17,13.543,14.16,10.653,11.0187,11.7753,11.7753,13.543,15.4368,15.8193
2026-02-19 11:20:00+00:00,97.1,5.4,10.8957,11.52,1.09,13.4856,14.1,10.6561,11.0187,11.7753,11.7753,13.543,15.4368,15.8193
2026-02-19 11:30:00+00:00,95.8,4.6,10.6687,11.28,0.88,12.9596,13.55,10.7113,11.0187,11.7753,11.7753,13.543,15.4368,15.8193
2026-02-19 11:40:00+00:00,98.2,5.3,10.6687,11.28,0.88,13.0744,13.67,10.7665,11.0187,11.7753,11.7753,13.543,15.4368,15.8193
2026-02-19 11:50:00+00:00,96.5,5.4,10.2999,10.89,1.11,12.5962,13.17,10.6798,11.0187,11.7753,11.7753,13.543,15.4368,15.8193
2026-02-19 12:00:00+00:00,96.8,5.0,10.2526,10.84,1.05,12.9405,13.53,10.6341,11.0187,11.5483,11.7753,13.543,15.4368,15.8193
2026-02-19 12:10:00+00:00,95.5,5.0,11.0565,11.69,0.99,13.6291,14.25,10.6404,11.0565,11.5483,11.7753,13.6291,14.4134,15.8193
2026-02-19 12:20:00+00:00,96.1,5.0,10.6687,11.28,1.13,13.4283,14.04,10.6025,11.0565,11.5483,11.7753,13.6291,14.4134,15.8193
2026-02-19 12:30:00+00:00,96.3,4.9,10.7822,11.4,1.07,13.3326,13.94,10.6214,11.0565,11.5483,11.7753,13.6291,14.4134,15.6376
2026-02-19 12:40:00+00:00,94.6,4.3,11.1889,11.83,0.92,13.7439,14.37,10.7081,11.1889,11.3876,11.7753,13.7439,14.1169,15.6376
2026-02-19 12:50:00+00:00,93.8,5.0,10.5647,11.17,1.34,13.7439,14.37,10.7523,11.1889,11.3876,11.7753,13.7439,14.1169,15.4368
